location_id,location_name,parameter,value,unit,date
665,Bronx - IS74,pm25,26.5,µg/m³,2016-03-24T01:00:00Z
665,Bronx - IS74,pm25,26.4,µg/m³,2016-03-24T02:00:00Z
665,Bronx - IS74,pm25,11.0,µg/m³,2016-03-24T03:00:00Z
665,Bronx - IS74,pm25,10.3,µg/m³,2016-03-24T04:00:00Z
665,Bronx - IS74,pm25,14.8,µg/m³,2016-03-24T05:00:00Z
665,Bronx - IS74,pm25,13.2,µg/m³,2016-03-24T06:00:00Z
665,Bronx - IS74,pm25,8.5,µg/m³,2016-03-24T07:00:00Z
665,Bronx - IS74,pm25,6.9,µg/m³,2016-03-24T08:00:00Z
665,Bronx - IS74,pm25,8.6,µg/m³,2016-03-24T09:00:00Z
665,Bronx - IS74,pm25,6.6,µg/m³,2016-03-24T10:00:00Z
665,Bronx - IS74,pm25,5.1,µg/m³,2016-03-24T11:00:00Z
665,Bronx - IS74,pm25,12.7,µg/m³,2016-03-25T00:00:00Z
665,Bronx - IS74,pm25,12.0,µg/m³,2016-03-25T01:00:00Z
665,Bronx - IS74,pm25,7.6,µg/m³,2016-03-25T02:00:00Z
665,Bronx - IS74,pm25,8.7,µg/m³,2016-03-25T03:00:00Z
665,Bronx - IS74,pm25,8.6,µg/m³,2016-03-25T04:00:00Z
665,Bronx - IS74,pm25,7.2,µg/m³,2016-03-25T05:00:00Z
665,Bronx - IS74,pm25,7.8,µg/m³,2016-03-25T06:00:00Z
665,Bronx - IS74,pm25,8.2,µg/m³,2016-03-25T07:00:00Z
665,Bronx - IS74,pm25,12.2,µg/m³,2016-03-25T08:00:00Z
665,Bronx - IS74,pm25,13.0,µg/m³,2016-03-25T09:00:00Z
665,Bronx - IS74,pm25,24.5,µg/m³,2016-03-25T10:00:00Z
665,Bronx - IS74,pm25,28.3,µg/m³,2016-03-25T11:00:00Z
665,Bronx - IS74,pm25,21.5,µg/m³,2016-03-25T12:00:00Z
665,Bronx - IS74,pm25,19.9,µg/m³,2016-03-25T13:00:00Z
665,Bronx - IS74,pm25,14.9,µg/m³,2016-03-25T14:00:00Z
665,Bronx - IS74,pm25,17.1,µg/m³,2016-03-25T15:00:00Z
665,Bronx - IS74,pm25,3.8,µg/m³,2016-03-26T14:00:00Z
665,Bronx - IS74,pm25,4.1,µg/m³,2016-03-26T15:00:00Z
665,Bronx - IS74,pm25,2.7,µg/m³,2016-03-26T16:00:00Z
665,Bronx - IS74,pm25,2.5,µg/m³,2016-03-26T17:00:00Z
666,Pfizer Lab,o3,0.024,ppm,2016-03-10T07:00:00Z
666,Pfizer Lab,o3,0.026,ppm,2016-03-10T08:00:00Z
666,Pfizer Lab,o3,0.03,ppm,2016-03-11T15:00:00Z
666,Pfizer Lab,o3,0.032,ppm,2016-03-11T16:00:00Z
666,Pfizer Lab,o3,0.033,ppm,2016-03-11T17:00:00Z
666,Pfizer Lab,o3,0.032,ppm,2016-03-11T18:00:00Z
666,Pfizer Lab,o3,0.033,ppm,2016-03-11T20:00:00Z
666,Pfizer Lab,o3,0.032,ppm,2016-03-11T21:00:00Z
666,Pfizer Lab,o3,0.029,ppm,2016-03-11T22:00:00Z
666,Pfizer Lab,o3,0.028,ppm,2016-03-11T23:00:00Z
666,Pfizer Lab,o3,0.024,ppm,2016-03-12T00:00:00Z
666,Pfizer Lab,o3,0.022,ppm,2016-03-12T01:00:00Z
666,Pfizer Lab,o3,0.022,ppm,2016-03-12T02:00:00Z
666,Pfizer Lab,o3,0.022,ppm,2016-03-12T03:00:00Z
666,Pfizer Lab,o3,0.024,ppm,2016-03-12T04:00:00Z
666,Pfizer Lab,o3,0.023,ppm,2016-03-12T05:00:00Z
666,Pfizer Lab,o3,0.027,ppm,2016-03-12T06:00:00Z
666,Pfizer Lab,o3,0.028,ppm,2016-03-12T07:00:00Z
666,Pfizer Lab,o3,0.027,ppm,2016-03-12T08:00:00Z
666,Pfizer Lab,o3,0.024,ppm,2016-03-12T09:00:00Z
666,Pfizer Lab,o3,0.018,ppm,2016-03-12T10:00:00Z
666,Pfizer Lab,o3,0.01,ppm,2016-03-12T11:00:00Z
666,Pfizer Lab,o3,0.016,ppm,2016-03-12T12:00:00Z
666,Pfizer Lab,o3,0.018,ppm,2016-03-12T13:00:00Z
666,Pfizer Lab,o3,0.021,ppm,2016-03-12T14:00:00Z
666,Pfizer Lab,o3,0.019,ppm,2016-03-12T15:00:00Z
666,Pfizer Lab,o3,0.021,ppm,2016-03-12T16:00:00Z
666,Pfizer Lab,o3,0.024,ppm,2016-03-12T17:00:00Z
666,Pfizer Lab,o3,0.028,ppm,2016-03-12T18:00:00Z
666,Pfizer Lab,o3,0.027,ppm,2016-03-12T19:00:00Z
666,Pfizer Lab,o3,0.027,ppm,2016-03-12T20:00:00Z
666,Pfizer Lab,o3,0.024,ppm,2016-03-12T21:00:00Z
666,Pfizer Lab,o3,0.012,ppm,2016-03-12T22:00:00Z
666,Pfizer Lab,o3,0.002,ppm,2016-03-12T23:00:00Z
666,Pfizer Lab,o3,0.001,ppm,2016-03-13T00:00:00Z
666,Pfizer Lab,o3,0.013,ppm,2016-03-13T01:00:00Z
666,Pfizer Lab,o3,0.022,ppm,2016-03-13T02:00:00Z
666,Pfizer Lab,o3,0.022,ppm,2016-03-13T03:00:00Z
666,Pfizer Lab,o3,0.02,ppm,2016-03-13T04:00:00Z
666,Pfizer Lab,o3,0.017,ppm,2016-03-13T05:00:00Z
666,Pfizer Lab,o3,0.015,ppm,2016-03-13T07:00:00Z
666,Pfizer Lab,o3,0.016,ppm,2016-03-13T08:00:00Z
666,Pfizer Lab,o3,0.016,ppm,2016-03-13T09:00:00Z
666,Pfizer Lab,o3,0.007,ppm,2016-03-13T10:00:00Z
666,Pfizer Lab,o3,0.003,ppm,2016-03-13T11:00:00Z
666,Pfizer Lab,o3,0.005,ppm,2016-03-13T12:00:00Z
666,Pfizer Lab,o3,0.019,ppm,2016-03-13T13:00:00Z
666,Pfizer Lab,o3,0.033,ppm,2016-03-13T14:00:00Z
666,Pfizer Lab,o3,0.036,ppm,2016-03-13T15:00:00Z
666,Pfizer Lab,o3,0.037,ppm,2016-03-13T16:00:00Z
666,Pfizer Lab,o3,0.039,ppm,2016-03-13T17:00:00Z
666,Pfizer Lab,o3,0.04,ppm,2016-03-13T18:00:00Z
666,Pfizer Lab,o3,0.042,ppm,2016-03-13T19:00:00Z
666,Pfizer Lab,o3,0.039,ppm,2016-03-13T20:00:00Z
666,Pfizer Lab,o3,0.023,ppm,2016-03-16T17:00:00Z
666,Pfizer Lab,o3,0.028,ppm,2016-03-22T07:00:00Z
666,Pfizer Lab,o3,0.026,ppm,2016-03-22T08:00:00Z
666,Pfizer Lab,o3,0.021,ppm,2016-03-22T09:00:00Z
666,Pfizer Lab,o3,0.015,ppm,2016-03-22T10:00:00Z
666,Pfizer Lab,o3,0.016,ppm,2016-03-22T11:00:00Z
666,Pfizer Lab,o3,0.034,ppm,2016-03-23T03:00:00Z
666,Pfizer Lab,o3,0.037,ppm,2016-03-23T04:00:00Z
666,Pfizer Lab,o3,0.036,ppm,2016-03-23T17:00:00Z
666,Pfizer Lab,o3,0.04,ppm,2016-03-23T18:00:00Z
666,Pfizer Lab,o3,0.046,ppm,2016-03-23T20:00:00Z
666,Pfizer Lab,o3,0.048,ppm,2016-03-23T21:00:00Z
666,Pfizer Lab,o3,0.041,ppm,2016-03-23T22:00:00Z
666,Pfizer Lab,o3,0.023,ppm,2016-03-23T23:00:00Z
666,Pfizer Lab,o3,0.003,ppm,2016-03-24T01:00:00Z
666,Pfizer Lab,o3,0.016,ppm,2016-03-24T02:00:00Z
666,Pfizer Lab,o3,0.024,ppm,2016-03-24T03:00:00Z
666,Pfizer Lab,o3,0.023,ppm,2016-03-24T04:00:00Z
666,Pfizer Lab,o3,0.036,ppm,2016-03-24T05:00:00Z
666,Pfizer Lab,o3,0.04,ppm,2016-03-24T06:00:00Z
666,Pfizer Lab,o3,0.038,ppm,2016-03-24T07:00:00Z
666,Pfizer Lab,o3,0.037,ppm,2016-03-24T08:00:00Z
666,Pfizer Lab,o3,0.034,ppm,2016-03-24T09:00:00Z
666,Pfizer Lab,o3,0.031,ppm,2016-03-24T10:00:00Z
666,Pfizer Lab,o3,0.029,ppm,2016-03-24T11:00:00Z
666,Pfizer Lab,o3,0.035,ppm,2016-03-25T00:00:00Z
666,Pfizer Lab,o3,0.034,ppm,2016-03-25T01:00:00Z
666,Pfizer Lab,o3,0.033,ppm,2016-03-25T02:00:00Z
666,Pfizer Lab,o3,0.033,ppm,2016-03-25T03:00:00Z
666,Pfizer Lab,o3,0.031,ppm,2016-03-25T04:00:00Z
666,Pfizer Lab,o3,0.029,ppm,2016-03-25T05:00:00Z
666,Pfizer Lab,o3,0.027,ppm,2016-03-25T06:00:00Z
666,Pfizer Lab,o3,0.021,ppm,2016-03-25T07:00:00Z
666,Pfizer Lab,o3,0.016,ppm,2016-03-25T08:00:00Z
666,Pfizer Lab,o3,0.004,ppm,2016-03-25T09:00:00Z
666,Pfizer Lab,o3,0.005,ppm,2016-03-25T10:00:00Z
666,Pfizer Lab,o3,0.002,ppm,2016-03-25T11:00:00Z
666,Pfizer Lab,o3,0.007,ppm,2016-03-25T12:00:00Z
666,Pfizer Lab,o3,0.009,ppm,2016-03-25T13:00:00Z
666,Pfizer Lab,o3,0.012,ppm,2016-03-25T14:00:00Z
666,Pfizer Lab,o3,0.017,ppm,2016-03-25T15:00:00Z
666,Pfizer Lab,o3,0.031,ppm,2016-03-26T14:00:00Z
666,Pfizer Lab,o3,0.032,ppm,2016-03-26T15:00:00Z
666,Pfizer Lab,o3,0.034,ppm,2016-03-26T16:00:00Z
666,Pfizer Lab,o3,0.037,ppm,2016-03-26T17:00:00Z
666,Pfizer Lab,o3,0.038,ppm,2016-03-26T18:00:00Z
853,East Orange,co,0.2,ppm,2016-03-06T19:00:00Z
853,East Orange,co,0.2,ppm,2016-03-06T20:00:00Z
853,East Orange,co,0.4,ppm,2016-03-07T14:00:00Z
853,East Orange,co,0.3,ppm,2016-03-07T15:00:00Z
853,East Orange,co,0.4,ppm,2016-03-10T07:00:00Z
853,East Orange,co,0.4,ppm,2016-03-10T08:00:00Z
853,East Orange,co,0.2,ppm,2016-03-11T15:00:00Z
853,East Orange,co,0.2,ppm,2016-03-11T16:00:00Z
853,East Orange,co,0.2,ppm,2016-03-11T17:00:00Z
853,East Orange,co,0.2,ppm,2016-03-11T18:00:00Z
853,East Orange,co,0.2,ppm,2016-03-11T20:00:00Z
853,East Orange,co,0.2,ppm,2016-03-11T21:00:00Z
853,East Orange,co,0.2,ppm,2016-03-11T22:00:00Z
853,East Orange,co,0.3,ppm,2016-03-11T23:00:00Z
853,East Orange,co,0.3,ppm,2016-03-12T00:00:00Z
853,East Orange,co,0.2,ppm,2016-03-12T01:00:00Z
853,East Orange,co,0.2,ppm,2016-03-12T02:00:00Z
853,East Orange,co,0.2,ppm,2016-03-12T03:00:00Z
853,East Orange,co,0.2,ppm,2016-03-12T04:00:00Z
853,East Orange,co,0.3,ppm,2016-03-12T05:00:00Z
853,East Orange,co,0.2,ppm,2016-03-12T06:00:00Z
853,East Orange,co,0.2,ppm,2016-03-12T07:00:00Z
853,East Orange,co,0.2,ppm,2016-03-12T08:00:00Z
853,East Orange,co,0.2,ppm,2016-03-12T10:00:00Z
853,East Orange,co,0.3,ppm,2016-03-12T11:00:00Z
853,East Orange,co,0.3,ppm,2016-03-12T12:00:00Z
853,East Orange,co,0.3,ppm,2016-03-12T13:00:00Z
853,East Orange,co,0.3,ppm,2016-03-12T14:00:00Z
853,East Orange,co,0.4,ppm,2016-03-12T15:00:00Z
853,East Orange,co,0.3,ppm,2016-03-12T16:00:00Z
853,East Orange,co,0.3,ppm,2016-03-12T17:00:00Z
853,East Orange,co,0.3,ppm,2016-03-12T18:00:00Z
853,East Orange,co,0.4,ppm,2016-03-12T19:00:00Z
853,East Orange,co,0.4,ppm,2016-03-12T20:00:00Z
853,East Orange,co,0.5,ppm,2016-03-12T21:00:00Z
853,East Orange,co,0.5,ppm,2016-03-12T22:00:00Z
853,East Orange,co,0.6,ppm,2016-03-12T23:00:00Z
853,East Orange,co,0.4,ppm,2016-03-13T00:00:00Z
853,East Orange,co,0.3,ppm,2016-03-13T01:00:00Z
853,East Orange,co,0.3,ppm,2016-03-13T02:00:00Z
853,East Orange,co,0.3,ppm,2016-03-13T03:00:00Z
853,East Orange,co,0.3,ppm,2016-03-13T04:00:00Z
853,East Orange,co,0.3,ppm,2016-03-13T05:00:00Z
853,East Orange,co,0.3,ppm,2016-03-13T06:00:00Z
853,East Orange,co,0.4,ppm,2016-03-13T07:00:00Z
853,East Orange,co,0.5,ppm,2016-03-13T08:00:00Z
853,East Orange,co,0.5,ppm,2016-03-13T10:00:00Z
853,East Orange,co,0.6,ppm,2016-03-13T11:00:00Z
853,East Orange,co,0.4,ppm,2016-03-13T12:00:00Z
853,East Orange,co,0.3,ppm,2016-03-13T13:00:00Z
853,East Orange,co,0.2,ppm,2016-03-13T14:00:00Z
853,East Orange,co,0.2,ppm,2016-03-13T15:00:00Z
853,East Orange,co,0.3,ppm,2016-03-13T16:00:00Z
853,East Orange,co,0.2,ppm,2016-03-13T17:00:00Z
853,East Orange,co,0.2,ppm,2016-03-13T18:00:00Z
853,East Orange,co,0.2,ppm,2016-03-13T19:00:00Z
853,East Orange,co,0.2,ppm,2016-03-13T20:00:00Z
853,East Orange,co,0.3,ppm,2016-03-13T21:00:00Z
853,East Orange,co,0.4,ppm,2016-03-13T22:00:00Z
853,East Orange,co,0.5,ppm,2016-03-13T23:00:00Z
853,East Orange,co,0.4,ppm,2016-03-14T00:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T01:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T02:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T03:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T04:00:00Z
853,East Orange,co,0.2,ppm,2016-03-14T05:00:00Z
853,East Orange,co,0.2,ppm,2016-03-14T06:00:00Z
853,East Orange,co,0.2,ppm,2016-03-14T07:00:00Z
853,East Orange,co,0.2,ppm,2016-03-14T08:00:00Z
853,East Orange,co,0.5,ppm,2016-03-14T11:00:00Z
853,East Orange,co,0.4,ppm,2016-03-14T12:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T13:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T14:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T15:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T16:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T17:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T18:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T19:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T20:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T21:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T22:00:00Z
853,East Orange,co,0.3,ppm,2016-03-14T23:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T00:00:00Z
853,East Orange,co,0.2,ppm,2016-03-15T01:00:00Z
853,East Orange,co,0.2,ppm,2016-03-15T02:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T03:00:00Z
853,East Orange,co,0.2,ppm,2016-03-15T04:00:00Z
853,East Orange,co,0.2,ppm,2016-03-15T05:00:00Z
853,East Orange,co,0.2,ppm,2016-03-15T06:00:00Z
853,East Orange,co,0.2,ppm,2016-03-15T07:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T08:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T10:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T11:00:00Z
853,East Orange,co,0.4,ppm,2016-03-15T12:00:00Z
853,East Orange,co,0.4,ppm,2016-03-15T13:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T14:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T15:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T16:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T17:00:00Z
853,East Orange,co,0.3,ppm,2016-03-15T18:00:00Z
853,East Orange,no2,0.009,ppm,2016-03-31T18:00:00Z
853,East Orange,no2,0.011,ppm,2016-03-31T19:00:00Z
853,East Orange,no2,0.01,ppm,2016-04-01T02:00:00Z
853,East Orange,no2,0.009,ppm,2016-04-01T03:00:00Z
853,East Orange,no2,0.004,ppm,2016-04-01T04:00:00Z
853,East Orange,no2,0.003,ppm,2016-04-01T05:00:00Z
853,East Orange,no2,0.003,ppm,2016-04-01T06:00:00Z
853,East Orange,no2,0.004,ppm,2016-04-01T07:00:00Z
853,East Orange,no2,0.004,ppm,2016-04-01T08:00:00Z
853,East Orange,no2,0.007,ppm,2016-04-01T09:00:00Z
853,East Orange,no2,0.012,ppm,2016-04-01T10:00:00Z
853,East Orange,no2,0.016,ppm,2016-04-01T11:00:00Z
853,East Orange,no2,0.019,ppm,2016-04-01T12:00:00Z
853,East Orange,no2,0.015,ppm,2016-04-01T13:00:00Z
853,East Orange,no2,0.012,ppm,2016-04-01T14:00:00Z
853,East Orange,no2,0.011,ppm,2016-04-01T15:00:00Z
853,East Orange,no2,0.009,ppm,2016-04-01T16:00:00Z
853,East Orange,no2,0.009,ppm,2016-04-01T17:00:00Z
853,East Orange,no2,0.009,ppm,2016-04-01T18:00:00Z
853,East Orange,no2,0.009,ppm,2016-04-01T19:00:00Z
853,East Orange,no2,0.009,ppm,2016-04-01T20:00:00Z
853,East Orange,no2,0.011,ppm,2016-04-01T21:00:00Z
853,East Orange,no2,0.011,ppm,2016-04-01T22:00:00Z
853,East Orange,no2,0.012,ppm,2016-04-01T23:00:00Z
853,East Orange,no2,0.016,ppm,2016-04-02T00:00:00Z
853,East Orange,no2,0.014,ppm,2016-04-02T01:00:00Z
853,East Orange,no2,0.014,ppm,2016-04-02T02:00:00Z
853,East Orange,no2,0.006,ppm,2016-04-02T03:00:00Z
853,East Orange,no2,0.01,ppm,2016-04-02T04:00:00Z
853,East Orange,no2,0.006,ppm,2016-04-02T05:00:00Z
853,East Orange,no2,0.003,ppm,2016-04-02T06:00:00Z
853,East Orange,no2,0.003,ppm,2016-04-02T07:00:00Z
853,East Orange,no2,0.003,ppm,2016-04-02T08:00:00Z
853,East Orange,no2,0.005,ppm,2016-04-02T09:00:00Z
853,East Orange,no2,0.009,ppm,2016-04-02T10:00:00Z
853,East Orange,no2,0.015,ppm,2016-04-02T11:00:00Z
853,East Orange,no2,0.025,ppm,2016-04-02T12:00:00Z
853,East Orange,no2,0.017,ppm,2016-04-02T13:00:00Z
853,East Orange,no2,0.013,ppm,2016-04-02T14:00:00Z
853,East Orange,no2,0.012,ppm,2016-04-02T15:00:00Z
853,East Orange,no2,0.01,ppm,2016-04-02T16:00:00Z
853,East Orange,no2,0.006,ppm,2016-04-02T17:00:00Z
853,East Orange,no2,0.007,ppm,2016-04-02T18:00:00Z
853,East Orange,no2,0.009,ppm,2016-04-02T19:00:00Z
853,East Orange,no2,0.01,ppm,2016-04-02T20:00:00Z
853,East Orange,no2,0.007,ppm,2016-04-02T21:00:00Z
853,East Orange,no2,0.01,ppm,2016-04-02T22:00:00Z
853,East Orange,no2,0.016,ppm,2016-04-02T23:00:00Z
853,East Orange,no2,0.022,ppm,2016-04-03T00:00:00Z
853,East Orange,no2,0.015,ppm,2016-04-03T01:00:00Z
853,East Orange,no2,0.011,ppm,2016-04-03T02:00:00Z
853,East Orange,no2,0.013,ppm,2016-04-03T03:00:00Z
853,East Orange,no2,0.008,ppm,2016-04-03T04:00:00Z
853,East Orange,no2,0.004,ppm,2016-04-03T05:00:00Z
853,East Orange,no2,0.002,ppm,2016-04-03T08:00:00Z
853,East Orange,no2,0.001,ppm,2016-04-03T09:00:00Z
853,East Orange,no2,0.001,ppm,2016-04-03T10:00:00Z
853,East Orange,no2,0.001,ppm,2016-04-03T11:00:00Z
853,East Orange,no2,0.001,ppm,2016-04-03T12:00:00Z
853,East Orange,no2,0.001,ppm,2016-04-03T13:00:00Z
853,East Orange,no2,0.001,ppm,2016-04-03T14:00:00Z
853,East Orange,no2,0.001,ppm,2016-04-03T15:00:00Z
853,East Orange,no2,0.001,ppm,2016-04-03T16:00:00Z
853,East Orange,no2,0.002,ppm,2016-04-03T17:00:00Z
853,East Orange,no2,0.002,ppm,2016-04-03T18:00:00Z
853,East Orange,no2,0.002,ppm,2016-04-03T19:00:00Z
853,East Orange,no2,0.002,ppm,2016-04-03T20:00:00Z
853,East Orange,no2,0.003,ppm,2016-04-03T21:00:00Z
853,East Orange,no2,0.003,ppm,2016-04-03T22:00:00Z
853,East Orange,no2,0.006,ppm,2016-04-03T23:00:00Z
853,East Orange,no2,0.011,ppm,2016-04-04T00:00:00Z
853,East Orange,no2,0.012,ppm,2016-04-04T01:00:00Z
853,East Orange,no2,0.019,ppm,2016-04-04T02:00:00Z
853,East Orange,no2,0.013,ppm,2016-04-04T03:00:00Z
853,East Orange,no2,0.013,ppm,2016-04-04T04:00:00Z
853,East Orange,no2,0.014,ppm,2016-04-04T05:00:00Z
853,East Orange,no2,0.019,ppm,2016-04-04T06:00:00Z
853,East Orange,no2,0.017,ppm,2016-04-04T07:00:00Z
853,East Orange,no2,0.018,ppm,2016-04-04T08:00:00Z
853,East Orange,no2,0.028,ppm,2016-04-04T09:00:00Z
853,East Orange,no2,0.038,ppm,2016-04-04T10:00:00Z
853,East Orange,no2,0.041,ppm,2016-04-04T11:00:00Z
853,East Orange,no2,0.04,ppm,2016-04-04T12:00:00Z
853,East Orange,no2,0.041,ppm,2016-04-04T13:00:00Z
853,East Orange,no2,0.036,ppm,2016-04-04T14:00:00Z
853,East Orange,no2,0.035,ppm,2016-04-04T15:00:00Z
853,East Orange,no2,0.032,ppm,2016-04-04T16:00:00Z
853,East Orange,no2,0.029,ppm,2016-04-04T17:00:00Z
853,East Orange,no2,0.032,ppm,2016-04-04T18:00:00Z
853,East Orange,no2,0.031,ppm,2016-04-04T19:00:00Z
853,East Orange,no2,0.032,ppm,2016-04-04T20:00:00Z
853,East Orange,no2,0.025,ppm,2016-04-04T21:00:00Z
853,East Orange,no2,0.02,ppm,2016-04-04T22:00:00Z
853,East Orange,no2,0.015,ppm,2016-04-04T23:00:00Z
853,East Orange,no2,0.013,ppm,2016-04-05T00:00:00Z
853,East Orange,no2,0.013,ppm,2016-04-05T01:00:00Z
853,East Orange,no2,0.01,ppm,2016-04-05T02:00:00Z
853,East Orange,no2,0.009,ppm,2016-04-05T03:00:00Z
853,East Orange,no2,0.008,ppm,2016-04-05T04:00:00Z
853,East Orange,no2,0.005,ppm,2016-04-05T05:00:00Z
857,Fort Lee Near Road,co,0.1,ppm,2016-03-06T19:00:00Z
857,Fort Lee Near Road,co,0.1,ppm,2016-03-06T20:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-07T14:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-07T15:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-10T07:00:00Z
857,Fort Lee Near Road,co,0.1,ppm,2016-03-11T15:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-11T16:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-11T17:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-11T18:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-11T20:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-11T21:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-11T22:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-11T23:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T00:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T01:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T02:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T03:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T04:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T05:00:00Z
857,Fort Lee Near Road,co,0.1,ppm,2016-03-12T06:00:00Z
857,Fort Lee Near Road,co,0.1,ppm,2016-03-12T07:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T10:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T11:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T12:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T13:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-12T14:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-12T15:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-12T16:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T17:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T18:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T19:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-12T20:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-12T21:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-12T22:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-12T23:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-13T00:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T01:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T02:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-13T03:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-13T04:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-13T05:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-13T06:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-13T07:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-13T10:00:00Z
857,Fort Lee Near Road,co,0.4,ppm,2016-03-13T11:00:00Z
857,Fort Lee Near Road,co,0.3,ppm,2016-03-13T12:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T13:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T14:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T15:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T16:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T17:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T18:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T19:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T20:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T21:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T22:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-13T23:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-14T00:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-14T01:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-14T02:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-14T03:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-14T04:00:00Z
857,Fort Lee Near Road,co,0.1,ppm,2016-03-14T05:00:00Z
857,Fort Lee Near Road,co,0.1,ppm,2016-03-14T06:00:00Z
857,Fort Lee Near Road,co,0.1,ppm,2016-03-14T07:00:00Z
857,Fort Lee Near Road,co,0.2,ppm,2016-03-14T11:00:00Z
